date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2026-02-13,COFORGE,IT,SHORT,-5.41,1343.199951171875,-2.1,True
2026-02-17,GODFRYPHLP,FMCG,LONG,4.49,2105.0,-2.1,True
2026-02-18,GODFRYPHLP,FMCG,LONG,11.68,2302.89990234375,7.543,False
2026-02-18,OIL,OIL & GAS,SHORT,-3.48,448.3500061035156,-1.215,False
2026-02-20,ABB,INFRA,LONG,5.5,6034.0,-1.086,False
2026-02-20,BANDHANBNK,BANK,LONG,3.1,173.75,-1.556,False
2026-02-23,GODFRYPHLP,FMCG,SHORT,-6.45,2313.60009765625,4.287,False
2026-02-24,COFORGE,IT,SHORT,-5.43,1218.0999755859375,0.376,False
2026-02-24,PERSISTENT,IT,SHORT,-4.7,4736.5,1.41,False
2026-02-24,HCLTECH,IT,SHORT,-3.91,1370.4000244140625,2.14,False
2026-02-25,VEDL,METAL,LONG,4.33,728.1500244140625,-0.1,False
2026-02-25,SAIL,METAL,LONG,4.16,166.66000366210938,-0.856,False
2026-02-25,INFY,IT,LONG,3.07,1319.699951171875,-2.1,True
2026-02-25,PREMIERENE,REALTY,SHORT,-5.98,735.2000122070312,0.886,False
2026-02-26,IDEA,TELECOM,LONG,3.35,11.109999656677246,-2.1,True
2026-02-26,PERSISTENT,IT,LONG,3.19,4882.0,-2.1,True
2026-03-02,IOC,OIL & GAS,SHORT,-3.91,179.69000244140625,0.284,False
2026-03-02,INDIGO,CONSUMER DUR,SHORT,-3.86,4640.7998046875,2.509,False
2026-03-02,BPCL,OIL & GAS,SHORT,-3.31,371.95001220703125,-0.853,False
2026-03-04,TATASTEEL,METAL,SHORT,-4.96,200.5399932861328,1.72,False
2026-03-04,SAIL,METAL,SHORT,-4.71,157.7899932861328,1.161,False
2026-03-04,ULTRACEMCO,CEMENT,SHORT,-4.17,11979.0,-0.91,False
2026-03-05,HINDALCO,METAL,LONG,5.22,969.9500122070312,-2.1,True
2026-03-05,VEDL,METAL,LONG,3.96,728.75,-2.1,True
2026-03-05,COALINDIA,ENERGY,LONG,3.65,450.0,-0.589,False
2026-03-09,INDIGO,CONSUMER DUR,SHORT,-6.58,4115.0,-2.1,True
2026-03-09,SBIN,BANK,SHORT,-5.82,1073.5999755859375,-2.1,True
2026-03-09,UNIONBANK,BANK,SHORT,-5.73,177.8800048828125,-0.904,False
2026-03-10,ASHOKLEY,AUTO,LONG,3.47,193.2899932861328,0.009,False
2026-03-11,COLPAL,FMCG,SHORT,-4.45,2112.0,2.802,False
2026-03-12,M&M,AUTO,SHORT,-3.98,3051.60009765625,0.431,False
2026-03-12,TVSMOTOR,AUTO,SHORT,-3.54,3465.800048828125,1.043,False
2026-03-12,APLAPOLLO,METAL,SHORT,-3.37,1947.0,-2.1,True
2026-03-13,HINDALCO,METAL,SHORT,-5.4,915.9000244140625,0.544,False
2026-03-13,HINDZINC,METAL,SHORT,-4.32,556.8499755859375,0.861,False
2026-03-13,VEDL,METAL,SHORT,-4.32,688.7999877929688,-0.035,False
2026-03-16,IOC,OIL & GAS,SHORT,-4.44,149.63999938964844,0.261,False
2026-03-17,SAIL,METAL,LONG,4.58,150.58999633789062,1.826,False
2026-03-17,PREMIERENE,REALTY,LONG,3.47,819.0,-2.1,True
2026-03-17,COFORGE,IT,SHORT,-3.41,1042.0,-2.1,True
2026-03-18,PERSISTENT,IT,LONG,4.61,4738.0,-0.822,False
2026-03-18,COFORGE,IT,LONG,4.43,1124.699951171875,0.709,False
2026-03-18,HCLTECH,IT,LONG,3.47,1366.5999755859375,-0.649,False
2026-03-19,HDFCBANK,BANK,SHORT,-5.08,799.25,-2.1,True
2026-03-19,GODREJPROP,REALTY,SHORT,-3.86,1577.0,1.834,False
2026-03-19,DLF,REALTY,SHORT,-3.65,542.5499877929688,0.047,False
2026-03-20,BHEL,INFRA,LONG,4.07,263.25,-0.404,False
2026-03-20,TATASTEEL,METAL,LONG,3.93,197.99000549316406,-0.752,False
2026-03-20,POWERINDIA,ENERGY,LONG,3.45,25500.0,-2.1,True
2026-03-23,BANDHANBNK,BANK,SHORT,-6.04,148.97000122070312,0.128,False
2026-03-23,NMDC,METAL,SHORT,-5.45,75.43000030517578,0.218,False
2026-03-23,SAIL,METAL,SHORT,-5.21,147.4199981689453,2.83,False
2026-03-24,INDIANB,BANK,LONG,3.22,861.9000244140625,1.014,False
2026-03-25,KALYANKJIL,CONSUMER DUR,LONG,4.47,388.79998779296875,0.71,False
